IE_XML_ID	IE_NAME	IE_ID	IE_ACTIVE	IE_ACTIVE_FROM	IE_ACTIVE_TO	IE_PREVIEW_PICTURE	IE_PREVIEW_TEXT	IE_PREVIEW_TEXT_TYPE	IE_DETAIL_PICTURE	IE_DETAIL_TEXT	IE_DETAIL_TEXT_TYPE	IE_CODE	IE_SORT	IE_TAGS	IP_PROP85	IP_PROP95	IP_PROP96	IP_PROP97	IP_PROP43	IP_PROP44	IP_PROP45	IP_PROP46	IP_PROP47	IP_PROP50	IP_PROP107	IP_PROP59	IP_PROP105	IP_PROP102	IP_PROP99	IP_PROP130	IP_PROP124	IP_PROP114	IP_PROP134	IP_PROP132	IP_PROP139	IP_PROP110	IP_PROP98	IP_PROP51	IP_PROP111	IP_PROP106	IP_PROP60	IP_PROP137	IP_PROP127	IP_PROP129	IP_PROP135	IP_PROP136	IP_PROP126	IP_PROP128	IP_PROP112	IP_PROP100	IP_PROP131	IP_PROP103	IP_PROP101	IP_PROP104	IP_PROP52	IP_PROP93	IP_PROP125	IP_PROP133	IP_PROP138	IP_PROP108	IC_GROUP0	IC_GROUP1	IC_GROUP2
64005	Термошкаф  VT-6080400-250	64005	Y					text	/upload/iblock/141/1417905a91dff5a31bb2bf902041b4bb.png		html	VT-6080400-250	500			600	800	400	itprom				VT-6080400-250		Есть	683		Есть	Усиленная							Панель основания	Есть	/upload/iblock/343/34391c65262df87cc69fbde433dd3129.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64005	Термошкаф  VT-6080400-250	64005	Y					text	/upload/iblock/141/1417905a91dff5a31bb2bf902041b4bb.png		html	VT-6080400-250	500			600	800	400	itprom				VT-6080400-250		Есть	683		Есть	Усиленная							Панель основания	Есть	/upload/iblock/2a1/2a11c19a7f3b4a0f67092e3eb3ddd977.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64005	Термошкаф  VT-6080400-250	64005	Y					text	/upload/iblock/141/1417905a91dff5a31bb2bf902041b4bb.png		html	VT-6080400-250	500			600	800	400	itprom				VT-6080400-250		Есть	683		Есть	Усиленная							Панель основания	Есть	/upload/iblock/11a/11ae9f470b0383842205c664e83571ee.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64005	Термошкаф  VT-6080400-250	64005	Y					text	/upload/iblock/141/1417905a91dff5a31bb2bf902041b4bb.png		html	VT-6080400-250	500			600	800	400	itprom				VT-6080400-250		Есть	683		Есть	Усиленная							Панель основания	Есть	/upload/iblock/013/013455a67f4bf0b956b4395e52887600.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64005	Термошкаф  VT-6080400-250	64005	Y					text	/upload/iblock/141/1417905a91dff5a31bb2bf902041b4bb.png		html	VT-6080400-250	500			600	800	400	itprom				VT-6080400-250		Есть	683		Есть	Усиленная							Панель основания	Есть	/upload/iblock/115/115726b752c2fdaf7b1a737f869bd257.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64005	Термошкаф  VT-6080400-250	64005	Y					text	/upload/iblock/141/1417905a91dff5a31bb2bf902041b4bb.png		html	VT-6080400-250	500			600	800	400	itprom				VT-6080400-250		Есть	683		Есть	Усиленная							Панель основания	Есть	/upload/iblock/e20/e204d22082efa6dc76b0a0d908b54a55.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/59d/59d4e87887e62da0e1a39fb7d4714819.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/7bd/7bdf4b3c9e394513ce116491906f0664.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/b38/b38ff6e331689b47e27836fadcf9e2f2.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/b45/b45896ec0c313424c2273e5a561154d3.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/544/544461e041c435747559d87cfeaf53d7.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/065/065f21fa816f2f61baf18805796adf37.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/695/69537ccd0c647c0f211dbbe4823a1481.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64006	Термошкаф  VT-60100400-250	64006	Y					text	/upload/iblock/57d/57d9120074131c0b11ba5099bacdba97.png		html	VT-60100400-250	500			600	1000	400	itprom				VT-60100400-250		Есть	659		Есть	Усиленная							Панель основания	Есть	/upload/iblock/ea9/ea93c034c7ab5ab2e358c1499dc18d98.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/584/5840b8757783df902188059064498f5a.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/b5a/b5a586c640b59ac9e98e63a4a2995f7b.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/3c3/3c3b8779caa055b8734a4f69063a8803.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/30d/30de6bee323458267053db3d8b516afa.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/5d7/5d755238485ec116fbeefa5264b5e8dd.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/b92/b923ef5ff73a1e2602ad283e189d51f2.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/207/207c83f4788c3dfdcac3bb1634bd775a.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64007	Термошкаф  VT-60120400-400	64007	Y					text	/upload/iblock/49c/49cd320b3acc935c0c3c9dbdb45a45aa.png		html	VT-60120400-400	500			600	1200	400	itprom				VT-60120400-400		Есть	661		Есть	Усиленная							Панель основания	Есть	/upload/iblock/297/297fbc7ed8c371f8c92536b28a9707b2.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/9ed/9ed49ae327baee0e52da9600fa4ab6fe.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/403/4035198fb35d9ae1718d775644ddcc89.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/818/818b460f6e56a25af13beb04dca18e35.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/5aa/5aadbe2d7197e4ef386e7d02e90a8801.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/230/230287e7b3e1c0c818d077455dc9992b.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/c96/c968dfe4b49ab15b9b05855ae4a3b979.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/adb/adb8131a99389d2930217f9d9f6bce06.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64008	Термошкаф  VT-60180400-400	64008	Y					text	/upload/iblock/178/178c7bd96f8fd8f74efcd0f78620800a.png		html	VT-60180400-400	500			600	1800	400	itprom				VT-60180400-400		Есть	665		Есть	Усиленная							Боковые стенки	Есть	/upload/iblock/93f/93f6f77b727e743cca171331c0fe5378.png	IP54	Есть									400	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/a30/a30df642fcc64e7d8a0aeb437f34c683.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/c71/c7123b813919019da079453d1c1d754a.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/e2e/e2e0fc69469a00ab5f233993bf0d3342.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/970/970f54acb263b4df46fc0b33d0c38e99.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/4c1/4c118233c98e161d8f45a4e39411f024.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/d4f/d4f09a68c8442692b4245468b7a5c271.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/910/9106f410c8a2d7396e8b74263d180a6c.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
64009	Термошкаф  VT-8080400-250	64009	Y					text	/upload/iblock/b87/b876718421198df2f34512b7b24b8c0d.png		html	VT-8080400-250	500			800	800	400	itprom				VT-8080400-250		Есть	702		Есть	Усиленная							Глухая панель	Есть	/upload/iblock/a03/a03d85ddc0ac3126af2ac804661f7269.png	IP54	Есть									250	Есть		Есть	Есть	Есть		Серия VT				Есть	Термошкафы ITProm	Серия VT	
